id_empleado,nombre,mes,anio,mes_num,puesto,area,genero,fecha_ingreso,salario_nominal,bono_dic,total_devengado
E014,"Ruiz, Nicolás",2022-10-01,2022,10,Técnico,Taller,M,2021-02-01,198322.98,0.0,198322.98
E015,"Morales, Camila",2022-10-01,2022,10,Vendedora,Ventas,F,2021-04-01,177028.3,0.0,177028.3
E016,"Vargas, Hernán",2022-10-01,2022,10,Depósito,Logística,M,2021-06-01,169418.28,0.0,169418.28
E017,"Acosta, Florencia",2022-10-01,2022,10,Técnica,Taller,F,2021-09-01,195796.46,0.0,195796.46
E018,"Ibáñez, Tomás",2022-10-01,2022,10,Vendedor,Ventas,M,2022-01-01,239134.6,0.0,239134.6
E019,"Suárez, Beatriz",2022-10-01,2022,10,Contadora,Administración,F,2022-07-01,350887.69,0.0,350887.69
E001,"Fernández, Carlos",2022-11-01,2022,11,Gerente General,Administración,M,2018-01-01,391920.35,0.0,391920.35
E002,"López, María",2022-11-01,2022,11,Jefe de Ventas,Ventas,F,2018-01-01,258925.21,0.0,258925.21
E003,"García, Juan",2022-11-01,2022,11,Vendedor Senior,Ventas,M,2018-01-01,177994.58,0.0,177994.58
E004,"Martínez, Ana",2022-11-01,2022,11,Vendedora,Ventas,F,2018-01-01,148845.61,0.0,148845.61
E005,"Rodríguez, Luis",2022-11-01,2022,11,Técnico Senior,Taller,M,2018-01-01,196977.96,0.0,196977.96
E007,"Torres, Sofía",2022-11-01,2022,11,Administrativa,Administración,F,2018-01-01,156074.35,0.0,156074.35
E008,"Ramírez, Diego",2022-11-01,2022,11,Encargado Depósito,Logística,M,2018-01-01,168096.76,0.0,168096.76
E010,"Medina, Roberto",2022-11-01,2022,11,Técnico,Taller,M,2018-03-01,148347.7,0.0,148347.7
E012,"Peralta, Marcos",2022-11-01,2022,11,Vendedor,Ventas,M,2020-09-01,168848.95,0.0,168848.95
E013,"Castro, Luciana",2022-11-01,2022,11,Administrativa,Administración,F,2020-11-01,162768.03,0.0,162768.03
E014,"Ruiz, Nicolás",2022-11-01,2022,11,Técnico,Taller,M,2021-02-01,197227.81,0.0,197227.81
E015,"Morales, Camila",2022-11-01,2022,11,Vendedora,Ventas,F,2021-04-01,180114.98,0.0,180114.98
E016,"Vargas, Hernán",2022-11-01,2022,11,Depósito,Logística,M,2021-06-01,166575.7,0.0,166575.7
E017,"Acosta, Florencia",2022-11-01,2022,11,Técnica,Taller,F,2021-09-01,192954.75,0.0,192954.75
E018,"Ibáñez, Tomás",2022-11-01,2022,11,Vendedor,Ventas,M,2022-01-01,239393.56,0.0,239393.56
E019,"Suárez, Beatriz",2022-11-01,2022,11,Contadora,Administración,F,2022-07-01,351508.98,0.0,351508.98
E001,"Fernández, Carlos",2022-12-01,2022,12,Gerente General,Administración,M,2018-01-01,392888.99,196444.5,589333.49
E002,"López, María",2022-12-01,2022,12,Jefe de Ventas,Ventas,F,2018-01-01,254853.34,127426.67,382280.01
E003,"García, Juan",2022-12-01,2022,12,Vendedor Senior,Ventas,M,2018-01-01,177016.92,88508.46,265525.37
E004,"Martínez, Ana",2022-12-01,2022,12,Vendedora,Ventas,F,2018-01-01,150230.53,75115.26,225345.79
E005,"Rodríguez, Luis",2022-12-01,2022,12,Técnico Senior,Taller,M,2018-01-01,191832.9,95916.45,287749.36
E007,"Torres, Sofía",2022-12-01,2022,12,Administrativa,Administración,F,2018-01-01,155537.9,77768.95,233306.84
E008,"Ramírez, Diego",2022-12-01,2022,12,Encargado Depósito,Logística,M,2018-01-01,167342.63,83671.31,251013.94
E010,"Medina, Roberto",2022-12-01,2022,12,Técnico,Taller,M,2018-03-01,151999.63,75999.82,227999.45
E012,"Peralta, Marcos",2022-12-01,2022,12,Vendedor,Ventas,M,2020-09-01,169150.93,84575.47,253726.4
E013,"Castro, Luciana",2022-12-01,2022,12,Administrativa,Administración,F,2020-11-01,165285.0,82642.5,247927.5
E014,"Ruiz, Nicolás",2022-12-01,2022,12,Técnico,Taller,M,2021-02-01,196123.56,98061.78,294185.34
E015,"Morales, Camila",2022-12-01,2022,12,Vendedora,Ventas,F,2021-04-01,178297.71,89148.85,267446.56
E016,"Vargas, Hernán",2022-12-01,2022,12,Depósito,Logística,M,2021-06-01,170832.85,85416.43,256249.28
E017,"Acosta, Florencia",2022-12-01,2022,12,Técnica,Taller,F,2021-09-01,194908.54,97454.27,292362.8
E018,"Ibáñez, Tomás",2022-12-01,2022,12,Vendedor,Ventas,M,2022-01-01,235062.91,117531.45,352594.36
E019,"Suárez, Beatriz",2022-12-01,2022,12,Contadora,Administración,F,2022-07-01,352923.8,176461.9,529385.71
E001,"Fernández, Carlos",2023-01-01,2023,1,Gerente General,Administración,M,2018-01-01,786373.68,0.0,786373.68
E002,"López, María",2023-01-01,2023,1,Jefe de Ventas,Ventas,F,2018-01-01,498773.59,0.0,498773.59
E003,"García, Juan",2023-01-01,2023,1,Vendedor Senior,Ventas,M,2018-01-01,343887.36,0.0,343887.36
E004,"Martínez, Ana",2023-01-01,2023,1,Vendedora,Ventas,F,2018-01-01,295540.53,0.0,295540.53
E005,"Rodríguez, Luis",2023-01-01,2023,1,Técnico Senior,Taller,M,2018-01-01,382475.51,0.0,382475.51
E007,"Torres, Sofía",2023-01-01,2023,1,Administrativa,Administración,F,2018-01-01,298487.07,0.0,298487.07
E008,"Ramírez, Diego",2023-01-01,2023,1,Encargado Depósito,Logística,M,2018-01-01,326947.76,0.0,326947.76
E010,"Medina, Roberto",2023-01-01,2023,1,Técnico,Taller,M,2018-03-01,288020.3,0.0,288020.3
E012,"Peralta, Marcos",2023-01-01,2023,1,Vendedor,Ventas,M,2020-09-01,328484.05,0.0,328484.05
E013,"Castro, Luciana",2023-01-01,2023,1,Administrativa,Administración,F,2020-11-01,310245.15,0.0,310245.15
E014,"Ruiz, Nicolás",2023-01-01,2023,1,Técnico,Taller,M,2021-02-01,384357.41,0.0,384357.41
E015,"Morales, Camila",2023-01-01,2023,1,Vendedora,Ventas,F,2021-04-01,341482.3,0.0,341482.3
E016,"Vargas, Hernán",2023-01-01,2023,1,Depósito,Logística,M,2021-06-01,332744.16,0.0,332744.16
E017,"Acosta, Florencia",2023-01-01,2023,1,Técnica,Taller,F,2021-09-01,380633.04,0.0,380633.04
E018,"Ibáñez, Tomás",2023-01-01,2023,1,Vendedor,Ventas,M,2022-01-01,452576.17,0.0,452576.17
E019,"Suárez, Beatriz",2023-01-01,2023,1,Contadora,Administración,F,2022-07-01,684820.69,0.0,684820.69
E020,"Ríos, Agustín",2023-01-01,2023,1,Técnico ESG,Administración,M,2023-01-01,824670.7,0.0,824670.7
E001,"Fernández, Carlos",2023-02-01,2023,2,Gerente General,Administración,M,2018-01-01,776078.15,0.0,776078.15
E002,"López, María",2023-02-01,2023,2,Jefe de Ventas,Ventas,F,2018-01-01,493852.53,0.0,493852.53
E003,"García, Juan",2023-02-01,2023,2,Vendedor Senior,Ventas,M,2018-01-01,347237.53,0.0,347237.53
E004,"Martínez, Ana",2023-02-01,2023,2,Vendedora,Ventas,F,2018-01-01,291836.83,0.0,291836.83
E005,"Rodríguez, Luis",2023-02-01,2023,2,Técnico Senior,Taller,M,2018-01-01,382889.61,0.0,382889.61
E007,"Torres, Sofía",2023-02-01,2023,2,Administrativa,Administración,F,2018-01-01,302938.03,0.0,302938.03
E008,"Ramírez, Diego",2023-02-01,2023,2,Encargado Depósito,Logística,M,2018-01-01,326034.33,0.0,326034.33
E010,"Medina, Roberto",2023-02-01,2023,2,Técnico,Taller,M,2018-03-01,288759.11,0.0,288759.11
E012,"Peralta, Marcos",2023-02-01,2023,2,Vendedor,Ventas,M,2020-09-01,330595.77,0.0,330595.77
E013,"Castro, Luciana",2023-02-01,2023,2,Administrativa,Administración,F,2020-11-01,313222.32,0.0,313222.32
E014,"Ruiz, Nicolás",2023-02-01,2023,2,Técnico,Taller,M,2021-02-01,384423.38,0.0,384423.38
E015,"Morales, Camila",2023-02-01,2023,2,Vendedora,Ventas,F,2021-04-01,342625.59,0.0,342625.59
E016,"Vargas, Hernán",2023-02-01,2023,2,Depósito,Logística,M,2021-06-01,333183.61,0.0,333183.61
E017,"Acosta, Florencia",2023-02-01,2023,2,Técnica,Taller,F,2021-09-01,377760.51,0.0,377760.51
E018,"Ibáñez, Tomás",2023-02-01,2023,2,Vendedor,Ventas,M,2022-01-01,449812.54,0.0,449812.54
E019,"Suárez, Beatriz",2023-02-01,2023,2,Contadora,Administración,F,2022-07-01,700480.83,0.0,700480.83
E020,"Ríos, Agustín",2023-02-01,2023,2,Técnico ESG,Administración,M,2023-01-01,831810.97,0.0,831810.97
E001,"Fernández, Carlos",2023-03-01,2023,3,Gerente General,Administración,M,2018-01-01,769543.66,0.0,769543.66
E002,"López, María",2023-03-01,2023,3,Jefe de Ventas,Ventas,F,2018-01-01,495784.74,0.0,495784.74
E003,"García, Juan",2023-03-01,2023,3,Vendedor Senior,Ventas,M,2018-01-01,343616.83,0.0,343616.83
E004,"Martínez, Ana",2023-03-01,2023,3,Vendedora,Ventas,F,2018-01-01,293119.4,0.0,293119.4
E005,"Rodríguez, Luis",2023-03-01,2023,3,Técnico Senior,Taller,M,2018-01-01,384428.29,0.0,384428.29
E007,"Torres, Sofía",2023-03-01,2023,3,Administrativa,Administración,F,2018-01-01,299992.91,0.0,299992.91
E008,"Ramírez, Diego",2023-03-01,2023,3,Encargado Depósito,Logística,M,2018-01-01,334213.06,0.0,334213.06
E010,"Medina, Roberto",2023-03-01,2023,3,Técnico,Taller,M,2018-03-01,289771.41,0.0,289771.41
E012,"Peralta, Marcos",2023-03-01,2023,3,Vendedor,Ventas,M,2020-09-01,322364.42,0.0,322364.42
E013,"Castro, Luciana",2023-03-01,2023,3,Administrativa,Administración,F,2020-11-01,327976.89,0.0,327976.89
E014,"Ruiz, Nicolás",2023-03-01,2023,3,Técnico,Taller,M,2021-02-01,386845.02,0.0,386845.02
E015,"Morales, Camila",2023-03-01,2023,3,Vendedora,Ventas,F,2021-04-01,346118.8,0.0,346118.8
E016,"Vargas, Hernán",2023-03-01,2023,3,Depósito,Logística,M,2021-06-01,329260.99,0.0,329260.99
E017,"Acosta, Florencia",2023-03-01,2023,3,Técnica,Taller,F,2021-09-01,383801.19,0.0,383801.19
E018,"Ibáñez, Tomás",2023-03-01,2023,3,Vendedor,Ventas,M,2022-01-01,448949.36,0.0,448949.36
E019,"Suárez, Beatriz",2023-03-01,2023,3,Contadora,Administración,F,2022-07-01,684417.94,0.0,684417.94
E020,"Ríos, Agustín",2023-03-01,2023,3,Técnico ESG,Administración,M,2023-01-01,824989.01,0.0,824989.01
E001,"Fernández, Carlos",2023-04-01,2023,4,Gerente General,Administración,M,2018-01-01,778778.1,0.0,778778.1
E002,"López, María",2023-04-01,2023,4,Jefe de Ventas,Ventas,F,2018-01-01,490023.39,0.0,490023.39
E003,"García, Juan",2023-04-01,2023,4,Vendedor Senior,Ventas,M,2018-01-01,347482.55,0.0,347482.55
E004,"Martínez, Ana",2023-04-01,2023,4,Vendedora,Ventas,F,2018-01-01,293425.1,0.0,293425.1
E005,"Rodríguez, Luis",2023-04-01,2023,4,Técnico Senior,Taller,M,2018-01-01,383144.16,0.0,383144.16
E007,"Torres, Sofía",2023-04-01,2023,4,Administrativa,Administración,F,2018-01-01,297536.16,0.0,297536.16
E008,"Ramírez, Diego",2023-04-01,2023,4,Encargado Depósito,Logística,M,2018-01-01,332884.37,0.0,332884.37
E012,"Peralta, Marcos",2023-04-01,2023,4,Vendedor,Ventas,M,2020-09-01,328465.71,0.0,328465.71
E013,"Castro, Luciana",2023-04-01,2023,4,Administrativa,Administración,F,2020-11-01,318765.38,0.0,318765.38
E014,"Ruiz, Nicolás",2023-04-01,2023,4,Técnico,Taller,M,2021-02-01,382740.64,0.0,382740.64
E015,"Morales, Camila",2023-04-01,2023,4,Vendedora,Ventas,F,2021-04-01,341747.55,0.0,341747.55
E016,"Vargas, Hernán",2023-04-01,2023,4,Depósito,Logística,M,2021-06-01,334999.66,0.0,334999.66
E017,"Acosta, Florencia",2023-04-01,2023,4,Técnica,Taller,F,2021-09-01,387668.62,0.0,387668.62
E018,"Ibáñez, Tomás",2023-04-01,2023,4,Vendedor,Ventas,M,2022-01-01,453205.72,0.0,453205.72
E019,"Suárez, Beatriz",2023-04-01,2023,4,Contadora,Administración,F,2022-07-01,671363.59,0.0,671363.59
E020,"Ríos, Agustín",2023-04-01,2023,4,Técnico ESG,Administración,M,2023-01-01,825767.77,0.0,825767.77
E001,"Fernández, Carlos",2023-05-01,2023,5,Gerente General,Administración,M,2018-01-01,781608.73,0.0,781608.73
E002,"López, María",2023-05-01,2023,5,Jefe de Ventas,Ventas,F,2018-01-01,502318.78,0.0,502318.78
E003,"García, Juan",2023-05-01,2023,5,Vendedor Senior,Ventas,M,2018-01-01,345664.34,0.0,345664.34
E004,"Martínez, Ana",2023-05-01,2023,5,Vendedora,Ventas,F,2018-01-01,287201.27,0.0,287201.27
E005,"Rodríguez, Luis",2023-05-01,2023,5,Técnico Senior,Taller,M,2018-01-01,385632.68,0.0,385632.68
E007,"Torres, Sofía",2023-05-01,2023,5,Administrativa,Administración,F,2018-01-01,296126.09,0.0,296126.09
E008,"Ramírez, Diego",2023-05-01,2023,5,Encargado Depósito,Logística,M,2018-01-01,329481.8,0.0,329481.8
E012,"Peralta, Marcos",2023-05-01,2023,5,Vendedor,Ventas,M,2020-09-01,330963.28,0.0,330963.28
E013,"Castro, Luciana",2023-05-01,2023,5,Administrativa,Administración,F,2020-11-01,318465.52,0.0,318465.52
E014,"Ruiz, Nicolás",2023-05-01,2023,5,Técnico,Taller,M,2021-02-01,382366.21,0.0,382366.21
E015,"Morales, Camila",2023-05-01,2023,5,Vendedora,Ventas,F,2021-04-01,338085.48,0.0,338085.48
E016,"Vargas, Hernán",2023-05-01,2023,5,Depósito,Logística,M,2021-06-01,325529.32,0.0,325529.32
E017,"Acosta, Florencia",2023-05-01,2023,5,Técnica,Taller,F,2021-09-01,381503.79,0.0,381503.79
E018,"Ibáñez, Tomás",2023-05-01,2023,5,Vendedor,Ventas,M,2022-01-01,448985.99,0.0,448985.99
E019,"Suárez, Beatriz",2023-05-01,2023,5,Contadora,Administración,F,2022-07-01,693314.68,0.0,693314.68
E020,"Ríos, Agustín",2023-05-01,2023,5,Técnico ESG,Administración,M,2023-01-01,815057.89,0.0,815057.89
E001,"Fernández, Carlos",2023-06-01,2023,6,Gerente General,Administración,M,2018-01-01,772194.75,0.0,772194.75
E002,"López, María",2023-06-01,2023,6,Jefe de Ventas,Ventas,F,2018-01-01,510943.44,0.0,510943.44
E003,"García, Juan",2023-06-01,2023,6,Vendedor Senior,Ventas,M,2018-01-01,350372.92,0.0,350372.92
E004,"Martínez, Ana",2023-06-01,2023,6,Vendedora,Ventas,F,2018-01-01,297202.53,0.0,297202.53
E005,"Rodríguez, Luis",2023-06-01,2023,6,Técnico Senior,Taller,M,2018-01-01,388227.09,0.0,388227.09
E007,"Torres, Sofía",2023-06-01,2023,6,Administrativa,Administración,F,2018-01-01,303283.14,0.0,303283.14
E008,"Ramírez, Diego",2023-06-01,2023,6,Encargado Depósito,Logística,M,2018-01-01,325939.53,0.0,325939.53
E012,"Peralta, Marcos",2023-06-01,2023,6,Vendedor,Ventas,M,2020-09-01,323735.7,0.0,323735.7
E013,"Castro, Luciana",2023-06-01,2023,6,Administrativa,Administración,F,2020-11-01,321996.72,0.0,321996.72
E014,"Ruiz, Nicolás",2023-06-01,2023,6,Técnico,Taller,M,2021-02-01,381247.68,0.0,381247.68
E015,"Morales, Camila",2023-06-01,2023,6,Vendedora,Ventas,F,2021-04-01,338689.19,0.0,338689.19
E016,"Vargas, Hernán",2023-06-01,2023,6,Depósito,Logística,M,2021-06-01,330011.56,0.0,330011.56
E017,"Acosta, Florencia",2023-06-01,2023,6,Técnica,Taller,F,2021-09-01,384226.81,0.0,384226.81
E018,"Ibáñez, Tomás",2023-06-01,2023,6,Vendedor,Ventas,M,2022-01-01,450415.31,0.0,450415.31
E019,"Suárez, Beatriz",2023-06-01,2023,6,Contadora,Administración,F,2022-07-01,694092.32,0.0,694092.32
E020,"Ríos, Agustín",2023-06-01,2023,6,Técnico ESG,Administración,M,2023-01-01,814287.44,0.0,814287.44
E021,"Mendoza, Sofía",2023-06-01,2023,6,Técnica,Taller,F,2023-06-01,606478.98,0.0,606478.98
E001,"Fernández, Carlos",2023-07-01,2023,7,Gerente General,Administración,M,2018-01-01,785999.14,0.0,785999.14
E002,"López, María",2023-07-01,2023,7,Jefe de Ventas,Ventas,F,2018-01-01,507064.11,0.0,507064.11
E003,"García, Juan",2023-07-01,2023,7,Vendedor Senior,Ventas,M,2018-01-01,344723.89,0.0,344723.89
E004,"Martínez, Ana",2023-07-01,2023,7,Vendedora,Ventas,F,2018-01-01,292573.08,0.0,292573.08
E005,"Rodríguez, Luis",2023-07-01,2023,7,Técnico Senior,Taller,M,2018-01-01,384367.39,0.0,384367.39
E007,"Torres, Sofía",2023-07-01,2023,7,Administrativa,Administración,F,2018-01-01,300320.9,0.0,300320.9
E008,"Ramírez, Diego",2023-07-01,2023,7,Encargado Depósito,Logística,M,2018-01-01,328629.06,0.0,328629.06
E012,"Peralta, Marcos",2023-07-01,2023,7,Vendedor,Ventas,M,2020-09-01,334269.12,0.0,334269.12
E013,"Castro, Luciana",2023-07-01,2023,7,Administrativa,Administración,F,2020-11-01,317216.81,0.0,317216.81
E014,"Ruiz, Nicolás",2023-07-01,2023,7,Técnico,Taller,M,2021-02-01,385089.84,0.0,385089.84
E015,"Morales, Camila",2023-07-01,2023,7,Vendedora,Ventas,F,2021-04-01,344872.85,0.0,344872.85
E016,"Vargas, Hernán",2023-07-01,2023,7,Depósito,Logística,M,2021-06-01,323403.69,0.0,323403.69
E017,"Acosta, Florencia",2023-07-01,2023,7,Técnica,Taller,F,2021-09-01,387406.88,0.0,387406.88
E018,"Ibáñez, Tomás",2023-07-01,2023,7,Vendedor,Ventas,M,2022-01-01,458199.47,0.0,458199.47
E019,"Suárez, Beatriz",2023-07-01,2023,7,Contadora,Administración,F,2022-07-01,691269.83,0.0,691269.83
E020,"Ríos, Agustín",2023-07-01,2023,7,Técnico ESG,Administración,M,2023-01-01,813571.94,0.0,813571.94
E021,"Mendoza, Sofía",2023-07-01,2023,7,Técnica,Taller,F,2023-06-01,589572.62,0.0,589572.62
E001,"Fernández, Carlos",2023-08-01,2023,8,Gerente General,Administración,M,2018-01-01,778863.08,0.0,778863.08
E002,"López, María",2023-08-01,2023,8,Jefe de Ventas,Ventas,F,2018-01-01,505872.47,0.0,505872.47
E003,"García, Juan",2023-08-01,2023,8,Vendedor Senior,Ventas,M,2018-01-01,350968.28,0.0,350968.28
E004,"Martínez, Ana",2023-08-01,2023,8,Vendedora,Ventas,F,2018-01-01,291772.76,0.0,291772.76
E005,"Rodríguez, Luis",2023-08-01,2023,8,Técnico Senior,Taller,M,2018-01-01,385268.7,0.0,385268.7
E007,"Torres, Sofía",2023-08-01,2023,8,Administrativa,Administración,F,2018-01-01,306578.33,0.0,306578.33
E008,"Ramírez, Diego",2023-08-01,2023,8,Encargado Depósito,Logística,M,2018-01-01,327317.73,0.0,327317.73
E012,"Peralta, Marcos",2023-08-01,2023,8,Vendedor,Ventas,M,2020-09-01,329500.32,0.0,329500.32
E013,"Castro, Luciana",2023-08-01,2023,8,Administrativa,Administración,F,2020-11-01,318983.49,0.0,318983.49
E014,"Ruiz, Nicolás",2023-08-01,2023,8,Técnico,Taller,M,2021-02-01,384143.68,0.0,384143.68
E015,"Morales, Camila",2023-08-01,2023,8,Vendedora,Ventas,F,2021-04-01,351636.81,0.0,351636.81
E016,"Vargas, Hernán",2023-08-01,2023,8,Depósito,Logística,M,2021-06-01,326620.35,0.0,326620.35
E017,"Acosta, Florencia",2023-08-01,2023,8,Técnica,Taller,F,2021-09-01,380108.77,0.0,380108.77
E018,"Ibáñez, Tomás",2023-08-01,2023,8,Vendedor,Ventas,M,2022-01-01,460354.34,0.0,460354.34
E019,"Suárez, Beatriz",2023-08-01,2023,8,Contadora,Administración,F,2022-07-01,694867.15,0.0,694867.15
E020,"Ríos, Agustín",2023-08-01,2023,8,Técnico ESG,Administración,M,2023-01-01,809464.51,0.0,809464.51
E021,"Mendoza, Sofía",2023-08-01,2023,8,Técnica,Taller,F,2023-06-01,591254.46,0.0,591254.46
E001,"Fernández, Carlos",2023-09-01,2023,9,Gerente General,Administración,M,2018-01-01,778246.09,0.0,778246.09
E002,"López, María",2023-09-01,2023,9,Jefe de Ventas,Ventas,F,2018-01-01,502214.41,0.0,502214.41
E003,"García, Juan",2023-09-01,2023,9,Vendedor Senior,Ventas,M,2018-01-01,347313.2,0.0,347313.2
E004,"Martínez, Ana",2023-09-01,2023,9,Vendedora,Ventas,F,2018-01-01,292266.1,0.0,292266.1
E005,"Rodríguez, Luis",2023-09-01,2023,9,Técnico Senior,Taller,M,2018-01-01,380523.72,0.0,380523.72
E007,"Torres, Sofía",2023-09-01,2023,9,Administrativa,Administración,F,2018-01-01,293479.35,0.0,293479.35
E008,"Ramírez, Diego",2023-09-01,2023,9,Encargado Depósito,Logística,M,2018-01-01,328490.79,0.0,328490.79
E012,"Peralta, Marcos",2023-09-01,2023,9,Vendedor,Ventas,M,2020-09-01,327828.27,0.0,327828.27
E013,"Castro, Luciana",2023-09-01,2023,9,Administrativa,Administración,F,2020-11-01,314673.53,0.0,314673.53
E014,"Ruiz, Nicolás",2023-09-01,2023,9,Técnico,Taller,M,2021-02-01,380732.51,0.0,380732.51
E015,"Morales, Camila",2023-09-01,2023,9,Vendedora,Ventas,F,2021-04-01,349919.88,0.0,349919.88
E016,"Vargas, Hernán",2023-09-01,2023,9,Depósito,Logística,M,2021-06-01,327930.45,0.0,327930.45
E017,"Acosta, Florencia",2023-09-01,2023,9,Técnica,Taller,F,2021-09-01,384054.31,0.0,384054.31
E018,"Ibáñez, Tomás",2023-09-01,2023,9,Vendedor,Ventas,M,2022-01-01,451472.06,0.0,451472.06
E019,"Suárez, Beatriz",2023-09-01,2023,9,Contadora,Administración,F,2022-07-01,688595.41,0.0,688595.41
E020,"Ríos, Agustín",2023-09-01,2023,9,Técnico ESG,Administración,M,2023-01-01,839710.78,0.0,839710.78
E021,"Mendoza, Sofía",2023-09-01,2023,9,Técnica,Taller,F,2023-06-01,596367.17,0.0,596367.17
E001,"Fernández, Carlos",2023-10-01,2023,10,Gerente General,Administración,M,2018-01-01,779202.42,0.0,779202.42
E002,"López, María",2023-10-01,2023,10,Jefe de Ventas,Ventas,F,2018-01-01,503253.64,0.0,503253.64
E003,"García, Juan",2023-10-01,2023,10,Vendedor Senior,Ventas,M,2018-01-01,344540.45,0.0,344540.45
E004,"Martínez, Ana",2023-10-01,2023,10,Vendedora,Ventas,F,2018-01-01,294870.66,0.0,294870.66
E005,"Rodríguez, Luis",2023-10-01,2023,10,Técnico Senior,Taller,M,2018-01-01,382871.42,0.0,382871.42
E007,"Torres, Sofía",2023-10-01,2023,10,Administrativa,Administración,F,2018-01-01,306385.8,0.0,306385.8
E008,"Ramírez, Diego",2023-10-01,2023,10,Encargado Depósito,Logística,M,2018-01-01,334446.13,0.0,334446.13
E012,"Peralta, Marcos",2023-10-01,2023,10,Vendedor,Ventas,M,2020-09-01,326808.05,0.0,326808.05
E013,"Castro, Luciana",2023-10-01,2023,10,Administrativa,Administración,F,2020-11-01,321896.2,0.0,321896.2
E014,"Ruiz, Nicolás",2023-10-01,2023,10,Técnico,Taller,M,2021-02-01,381085.13,0.0,381085.13
E015,"Morales, Camila",2023-10-01,2023,10,Vendedora,Ventas,F,2021-04-01,350864.78,0.0,350864.78
E016,"Vargas, Hernán",2023-10-01,2023,10,Depósito,Logística,M,2021-06-01,325680.32,0.0,325680.32
E017,"Acosta, Florencia",2023-10-01,2023,10,Técnica,Taller,F,2021-09-01,384246.17,0.0,384246.17
E018,"Ibáñez, Tomás",2023-10-01,2023,10,Vendedor,Ventas,M,2022-01-01,458724.43,0.0,458724.43
E019,"Suárez, Beatriz",2023-10-01,2023,10,Contadora,Administración,F,2022-07-01,689804.98,0.0,689804.98
E020,"Ríos, Agustín",2023-10-01,2023,10,Técnico ESG,Administración,M,2023-01-01,813047.5,0.0,813047.5
E021,"Mendoza, Sofía",2023-10-01,2023,10,Técnica,Taller,F,2023-06-01,595968.82,0.0,595968.82
E001,"Fernández, Carlos",2023-11-01,2023,11,Gerente General,Administración,M,2018-01-01,777472.32,0.0,777472.32
E002,"López, María",2023-11-01,2023,11,Jefe de Ventas,Ventas,F,2018-01-01,496294.72,0.0,496294.72
E003,"García, Juan",2023-11-01,2023,11,Vendedor Senior,Ventas,M,2018-01-01,350840.86,0.0,350840.86
E004,"Martínez, Ana",2023-11-01,2023,11,Vendedora,Ventas,F,2018-01-01,296760.19,0.0,296760.19
E005,"Rodríguez, Luis",2023-11-01,2023,11,Técnico Senior,Taller,M,2018-01-01,383568.0,0.0,383568.0
E007,"Torres, Sofía",2023-11-01,2023,11,Administrativa,Administración,F,2018-01-01,300794.0,0.0,300794.0
E008,"Ramírez, Diego",2023-11-01,2023,11,Encargado Depósito,Logística,M,2018-01-01,327368.75,0.0,327368.75
E012,"Peralta, Marcos",2023-11-01,2023,11,Vendedor,Ventas,M,2020-09-01,336900.5,0.0,336900.5
E013,"Castro, Luciana",2023-11-01,2023,11,Administrativa,Administración,F,2020-11-01,322448.15,0.0,322448.15
E014,"Ruiz, Nicolás",2023-11-01,2023,11,Técnico,Taller,M,2021-02-01,380597.45,0.0,380597.45
E015,"Morales, Camila",2023-11-01,2023,11,Vendedora,Ventas,F,2021-04-01,341308.57,0.0,341308.57
E016,"Vargas, Hernán",2023-11-01,2023,11,Depósito,Logística,M,2021-06-01,327173.24,0.0,327173.24
E017,"Acosta, Florencia",2023-11-01,2023,11,Técnica,Taller,F,2021-09-01,381727.43,0.0,381727.43
E018,"Ibáñez, Tomás",2023-11-01,2023,11,Vendedor,Ventas,M,2022-01-01,457520.22,0.0,457520.22
E019,"Suárez, Beatriz",2023-11-01,2023,11,Contadora,Administración,F,2022-07-01,684837.39,0.0,684837.39
E020,"Ríos, Agustín",2023-11-01,2023,11,Técnico ESG,Administración,M,2023-01-01,830841.59,0.0,830841.59
E021,"Mendoza, Sofía",2023-11-01,2023,11,Técnica,Taller,F,2023-06-01,577193.7,0.0,577193.7
E001,"Fernández, Carlos",2023-12-01,2023,12,Gerente General,Administración,M,2018-01-01,779975.38,389987.69,1169963.07
E002,"López, María",2023-12-01,2023,12,Jefe de Ventas,Ventas,F,2018-01-01,506477.73,253238.86,759716.59
E003,"García, Juan",2023-12-01,2023,12,Vendedor Senior,Ventas,M,2018-01-01,340597.58,170298.79,510896.38
E004,"Martínez, Ana",2023-12-01,2023,12,Vendedora,Ventas,F,2018-01-01,289533.62,144766.81,434300.43
E005,"Rodríguez, Luis",2023-12-01,2023,12,Técnico Senior,Taller,M,2018-01-01,381483.22,190741.61,572224.83
E007,"Torres, Sofía",2023-12-01,2023,12,Administrativa,Administración,F,2018-01-01,302719.46,151359.73,454079.18
E008,"Ramírez, Diego",2023-12-01,2023,12,Encargado Depósito,Logística,M,2018-01-01,327216.88,163608.44,490825.32
E012,"Peralta, Marcos",2023-12-01,2023,12,Vendedor,Ventas,M,2020-09-01,328462.88,164231.44,492694.33
E013,"Castro, Luciana",2023-12-01,2023,12,Administrativa,Administración,F,2020-11-01,316929.98,158464.99,475394.96
E014,"Ruiz, Nicolás",2023-12-01,2023,12,Técnico,Taller,M,2021-02-01,383582.35,191791.18,575373.53
E015,"Morales, Camila",2023-12-01,2023,12,Vendedora,Ventas,F,2021-04-01,344640.01,172320.01,516960.02
